application_id,district_name,gender,residential_type,specially_abled_type,enterprise_type,sector,ifsc_code,days_to_bhd_verification,days_to_sbdu_verification,days_to_dlic_approval,days_to_bank_sanction,days_to_disbursement,total_tat_days,applicant_monthly_income,loan_tenure_months,interest_rate,emi_amount,emi_to_income_ratio,risk_score,credit_eligibility_score,repayment_status,loan_amount_inr,project_cost_inr
3941,Kupwara,Female,Rural,Locomotor,Msme Sunrise Sector,Unknown,JKBK078062,3.0,80.0,48.0,46.0,34.0,211.0,111210.0,60.0,10.56,17897.0,0.3,79.0,0.51,On-Time,2350549.0,2301000.0
3942,Kishtwar,Other,Unknown,Multiple,Nano Entrepreneur,Unknown,JKBK020035,13.0,46.0,19.0,65.0,9.0,188.0,23802.0,60.0,11.19,17897.0,0.3,19.0,0.53,Unknown,2485622.0,46108.0
3943,Kathua,Female,Rural,Visual,Nano Entrepreneur,Manufacturing,JKBK069483,36.0,63.0,13.0,113.0,31.0,212.0,83395.0,36.0,13.0,17897.0,0.3,9.0,0.51,Default,1830212.5,2301000.0
3944,Budgam,Male,Urban,Unknown,Nano Entrepreneur,It,JKBK081014,24.0,23.0,29.0,113.0,36.0,212.0,87557.0,12.0,9.18,17897.0,0.3,68.0,0.94,On-Time,4144785.0,2301000.0
3945,Doda,Female,Rural,Hearing,Existing Enterprise,It,JKBK075323,23.0,5.0,22.0,106.0,44.0,200.0,87097.0,60.0,12.62,17897.0,0.3,69.0,0.72,On-Time,1830212.5,2773044.0
3946,Ramban,Female,Rural,Visual,Existing Enterprise,Retail,JKBK076492,39.0,27.0,35.0,16.0,14.0,164.0,37841.0,24.0,6.83,17897.0,0.3,47.0,0.21,Late,1591747.0,2301000.0
3947,Doda,Male,Urban,Multiple,Existing Enterprise,It,JKBK034182,30.0,88.0,39.0,21.0,34.0,212.0,24060.0,60.0,7.46,17897.0,0.3,1.0,0.95,On-Time,17491.0,5810569.0
3948,Doda,Other,Urban,Locomotor,Unknown,Agri,JKBK084959,29.0,48.0,32.0,78.0,21.0,188.0,37302.0,12.0,14.39,17897.0,0.3,36.0,0.84,Late,5899049.0,2301000.0
3949,Budgam,Unknown,Rural,Hearing,Existing Enterprise,Unknown,JKBK097594,8.0,48.0,41.0,10.0,21.0,188.0,87294.0,18.0,8.55,17897.0,0.3,8.0,0.85,Unknown,1830212.5,10291.0
3950,Kupwara,Male,Rural,Unknown,Nano Entrepreneur,Manufacturing,JKBK044959,2.0,52.0,29.0,65.0,36.0,188.0,73808.0,35.12,10.83,17897.0,0.3,21.0,0.81,Unknown,4375228.0,2155000.0
3951,Srinagar,Male,Urban,Locomotor,Msme Sunrise Sector,It,JKBK083736,20.0,62.0,15.0,75.0,28.0,188.0,88597.0,60.0,9.34,17897.0,0.3,75.0,0.76,Unknown,4361303.0,6702307.0
3952,Kishtwar,Unknown,Unknown,Visual,Existing Enterprise,Agri,JKBK032602,16.0,48.0,29.0,65.0,30.0,188.0,93048.0,12.0,10.18,17897.0,0.3,22.0,0.36,On-Time,4762856.0,2301000.0
3953,Ganderbal,Male,Rural,Unknown,Nano Entrepreneur,It,JKBK097343,15.0,9.0,14.0,30.0,27.0,164.0,73034.0,18.0,7.78,17897.0,0.3,66.0,0.95,Default,48527.0,3440000.0
3954,Anantnag,Male,Rural,Unknown,Existing Enterprise,Services,JKBK032485,20.0,74.0,32.0,104.0,3.0,188.0,62576.0,18.0,13.27,17897.0,0.3,24.0,0.88,Late,12219.0,482051.0
3955,Budgam,Female,Unknown,Unknown,Existing Enterprise,It,JKBK011321,37.0,48.0,57.0,60.0,44.0,212.0,65454.0,36.0,7.38,17897.0,0.3,55.0,0.3,Unknown,1830212.5,2885200.0
3956,Rajouri,Unknown,Urban,Unknown,Unknown,Tourism,JKBK062302,5.0,27.0,29.0,64.0,23.0,164.0,10463.0,18.0,6.85,17897.0,0.3,37.0,0.51,Late,600693.0,5737000.0
3957,Reasi,Female,Rural,Multiple,Unknown,Manufacturing,JKBK069040,25.0,81.0,55.0,25.0,24.0,188.0,54505.0,48.0,13.22,17897.0,0.3,73.0,0.25,Default,292215.0,5855356.0
3958,Pulwama,Female,Urban,Visual,Unknown,Manufacturing,JKBK061487,19.0,7.0,22.0,65.0,24.0,188.0,98154.0,18.0,7.32,17897.0,0.3,35.0,0.99,Unknown,4410000.0,17266.0
3959,Kathua,Male,Rural,Unknown,Unknown,Retail,JKBK017267,38.0,55.0,47.0,64.0,44.0,212.0,49776.0,12.0,11.3,17897.0,0.3,70.0,0.77,Late,2086054.0,2301000.0
3960,Samba,Other,Urban,Hearing,Existing Enterprise,Unknown,JKBK088041,3.0,45.0,57.0,40.0,24.0,188.0,63692.0,24.0,13.87,17897.0,0.3,92.0,0.13,Late,5243862.0,6239274.0
3961,Bandipora,Male,Urban,Hearing,Nano Entrepreneur,Unknown,JKBK057979,20.0,19.0,32.0,32.0,36.0,188.0,76292.0,24.0,9.21,17897.0,0.3,84.0,0.26,Late,26919.0,1627912.0
3962,Kulgam,Female,Rural,Unknown,Unknown,Agri,JKBK026267,20.0,15.0,21.0,70.0,14.0,164.0,74964.0,18.0,11.21,17897.0,0.3,51.0,0.93,On-Time,5327365.0,4541926.0
3963,Kishtwar,Male,Urban,Multiple,Nano Entrepreneur,Manufacturing,JKBK080724,18.0,57.0,59.0,65.0,3.0,188.0,47890.0,35.12,9.35,17897.0,0.3,64.0,0.53,Unknown,5660807.0,2301000.0
3964,Anantnag,Female,Rural,Locomotor,Nano Entrepreneur,Manufacturing,JKBK042557,15.0,39.0,47.0,113.0,34.0,212.0,108950.0,18.0,9.67,17897.0,0.3,91.0,0.5,On-Time,1830212.5,2120755.0
3965,Anantnag,Female,Unknown,Unknown,Nano Entrepreneur,Tourism,JKBK058595,0.0,41.0,55.0,12.0,24.0,188.0,95184.0,60.0,7.9,17897.0,0.3,10.0,0.31,On-Time,1830212.5,4607105.0
3966,Kulgam,Male,Unknown,Unknown,Existing Enterprise,Agri,JKBK044959,20.0,61.0,7.0,57.0,28.0,173.0,64323.0,35.12,7.78,17897.0,0.3,11.0,0.94,On-Time,5008819.0,5761000.0
3967,Kathua,Other,Unknown,Multiple,Unknown,Healthcare,JKBK041666,17.0,40.0,42.0,101.0,45.0,212.0,79103.0,36.0,12.26,17897.0,0.3,63.0,0.53,On-Time,1830212.5,6018577.0
3968,Shopian,Female,Rural,Visual,Nano Entrepreneur,Tourism,JKBK032290,11.0,42.0,40.0,65.0,10.0,188.0,20728.0,35.12,12.68,17897.0,0.3,53.0,0.77,On-Time,1830212.5,6387484.0
3969,Bandipora,Male,Urban,Hearing,Existing Enterprise,Healthcare,JKBK079804,21.0,21.0,11.0,44.0,16.0,164.0,67119.0,35.12,9.65,17897.0,0.3,81.0,0.69,On-Time,130248.0,2301000.0
3970,Baramulla,Other,Urban,Unknown,Unknown,It,JKBK011389,40.0,62.0,23.0,29.0,20.0,174.0,63389.0,36.0,9.93,17897.0,0.3,51.0,0.58,Late,1830212.5,16616.0
3971,Pulwama,Female,Urban,Locomotor,Nano Entrepreneur,It,JKBK012483,8.0,78.0,32.0,13.0,43.0,188.0,9868.0,60.0,11.58,17897.0,0.3,80.0,0.57,Late,2364000.0,2301000.0
3972,Kathua,Male,Urban,Multiple,Nano Entrepreneur,It,JKBK030715,20.0,33.0,42.0,81.0,24.0,188.0,62688.0,48.0,6.69,17897.0,0.3,50.0,0.47,On-Time,2359200.0,4697456.0
3973,Bandipora,Male,Urban,Unknown,Existing Enterprise,Agri,JKBK089681,15.0,18.0,7.0,30.0,16.0,164.0,74700.0,60.0,12.23,17897.0,0.3,2.0,0.93,Default,3222696.0,2301000.0
3974,Shopian,Male,Rural,Unknown,Unknown,Tourism,JKBK019317,37.0,51.0,34.0,33.0,40.0,195.0,12445.0,48.0,11.13,17897.0,0.3,38.0,0.42,Late,1830212.5,2301000.0
3975,Poonch,Male,Unknown,Unknown,Nano Entrepreneur,It,JKBK027614,40.0,30.0,49.0,10.0,24.0,188.0,88110.0,35.12,11.04,17897.0,0.3,18.0,0.81,Default,4698000.0,6607472.0
3976,Ramban,Female,Unknown,Hearing,Existing Enterprise,Manufacturing,JKBK017865,34.0,30.0,31.0,90.0,11.0,196.0,107825.0,24.0,10.17,17897.0,0.3,4.0,0.45,On-Time,2953954.0,280000.0
3977,Reasi,Other,Rural,Hearing,Nano Entrepreneur,Tourism,JKBK094325,16.0,51.0,8.0,15.0,17.0,164.0,85863.0,12.0,14.41,17897.0,0.3,71.0,0.81,Default,3206457.0,5734802.0
3978,Reasi,Unknown,Rural,Hearing,Msme Sunrise Sector,Manufacturing,JKBK098626,35.0,58.0,58.0,93.0,42.0,212.0,96034.0,18.0,10.74,17897.0,0.3,95.0,0.36,On-Time,4217000.0,6239622.0
3979,Baramulla,Unknown,Rural,Unknown,Existing Enterprise,Services,JKBK062215,27.0,48.0,32.0,98.0,25.0,188.0,17760.0,48.0,11.67,17897.0,0.3,50.0,0.46,On-Time,505318.0,2133027.0
3980,Kulgam,Male,Rural,Locomotor,Nano Entrepreneur,Manufacturing,JKBK041524,16.0,69.0,51.0,11.0,37.0,184.0,112079.0,35.12,11.9,17897.0,0.3,32.0,0.48,Unknown,1830212.5,4961521.0
3981,Bandipora,Male,Urban,Unknown,Msme Sunrise Sector,Agri,JKBK074395,22.0,28.0,27.0,96.0,41.0,212.0,41321.0,60.0,10.08,17897.0,0.3,21.0,0.82,Late,1001301.0,2301000.0
3982,Jammu,Male,Rural,Locomotor,Existing Enterprise,Unknown,JKBK086267,4.0,74.0,33.0,19.0,12.0,164.0,89559.0,36.0,10.56,17897.0,0.3,26.0,0.29,Default,1582944.0,5615127.0
3983,Bandipora,Other,Urban,Visual,Nano Entrepreneur,Unknown,JKBK094325,11.0,85.0,42.0,75.0,12.0,212.0,64658.0,24.0,11.45,17897.0,0.3,87.0,0.92,On-Time,388393.0,8836.0
3984,Pulwama,Other,Urban,Unknown,Existing Enterprise,Healthcare,JKBK097343,30.0,67.0,50.0,77.0,33.0,212.0,29168.0,24.0,7.47,17897.0,0.3,46.0,0.58,On-Time,650369.0,5617.0
3985,Kathua,Female,Rural,Hearing,Nano Entrepreneur,Tourism,JKBK051264,22.0,71.0,55.0,82.0,13.0,212.0,20769.0,12.0,8.89,17897.0,0.3,66.0,0.98,Unknown,1950469.0,19359.0
3986,Srinagar,Male,Rural,Visual,Msme Sunrise Sector,Tourism,JKBK082052,29.0,65.0,41.0,65.0,24.0,188.0,51137.0,36.0,8.66,17897.0,0.3,83.0,0.59,Unknown,3681406.0,6252653.0
3987,Kishtwar,Female,Urban,Multiple,Unknown,Tourism,JKBK033127,39.0,30.0,32.0,49.0,8.0,188.0,34458.0,36.0,10.56,17897.0,0.3,91.0,0.97,Late,2557923.0,93000.0
3988,Udhampur,Other,Urban,Unknown,Nano Entrepreneur,It,JKBK051814,31.0,44.0,53.0,78.0,17.0,212.0,64658.0,60.0,12.0,17897.0,0.3,51.0,0.02,Default,2591316.0,3417.0
3989,Poonch,Male,Urban,Locomotor,Existing Enterprise,Retail,JKBK037592,34.0,25.0,32.0,113.0,4.0,188.0,19945.0,48.0,6.99,17897.0,0.3,79.0,0.14,Late,1489000.0,2301000.0
3990,Anantnag,Female,Urban,Hearing,Nano Entrepreneur,Healthcare,JKBK069040,5.0,54.0,50.0,27.0,8.0,164.0,80698.0,24.0,12.95,17897.0,0.3,9.0,0.77,Late,3869522.0,2301000.0
3991,Kupwara,Unknown,Rural,Locomotor,Nano Entrepreneur,Healthcare,JKBK029219,28.0,12.0,9.0,58.0,19.0,164.0,84421.0,18.0,12.31,17897.0,0.3,17.0,0.86,Late,13205.0,20227.0
3992,Doda,Male,Urban,Locomotor,Nano Entrepreneur,Manufacturing,JKBK097343,34.0,77.0,58.0,89.0,24.0,188.0,61460.0,24.0,10.59,17897.0,0.3,51.0,0.06,On-Time,2280361.0,59675.0
3993,Reasi,Unknown,Rural,Multiple,Existing Enterprise,Services,JKBK086991,26.0,47.0,5.0,9.0,40.0,164.0,44751.0,36.0,12.18,17897.0,0.3,5.0,0.74,Late,2630306.0,6619407.0
3994,Kishtwar,Unknown,Rural,Visual,Existing Enterprise,Agri,JKBK025779,33.0,10.0,51.0,36.0,28.0,164.0,48373.0,24.0,13.54,17897.0,0.3,31.0,0.18,On-Time,15678.0,2609000.0
3995,Kupwara,Male,Urban,Unknown,Unknown,Unknown,JKBK044959,9.0,82.0,28.0,57.0,14.0,190.0,66100.0,35.12,13.83,17897.0,0.3,79.0,0.59,On-Time,22468.0,2301000.0
3996,Bandipora,Unknown,Rural,Visual,Nano Entrepreneur,It,JKBK023271,40.0,63.0,32.0,76.0,24.0,188.0,33381.0,24.0,14.39,17897.0,0.3,59.0,0.65,On-Time,1830212.5,569142.0
3997,Doda,Female,Rural,Unknown,Existing Enterprise,Agri,JKBK051264,40.0,43.0,59.0,95.0,24.0,188.0,66847.0,35.12,10.56,17897.0,0.3,56.0,0.91,Late,4693005.0,26538.0
3998,Udhampur,Unknown,Rural,Locomotor,Unknown,Services,JKBK048206,6.0,52.0,12.0,10.0,5.0,164.0,51368.0,35.12,9.47,17897.0,0.3,51.0,0.46,On-Time,1830212.5,2257187.0
3999,Rajouri,Other,Urban,Unknown,Nano Entrepreneur,Retail,JKBK067164,18.0,48.0,14.0,26.0,32.0,188.0,64658.0,48.0,8.25,17897.0,0.3,32.0,0.58,On-Time,1830212.5,3624000.0
3999,Pulwama,Female,Urban,Visual,Existing Enterprise,It,JKBK034482,37.0,48.0,28.0,89.0,39.0,188.0,95823.0,18.0,10.26,17897.0,0.3,51.0,0.37,On-Time,3844000.0,2035954.0
4001,Kishtwar,Other,Unknown,Multiple,Msme Sunrise Sector,Agri,JKBK036760,3.0,27.0,35.0,16.0,21.0,164.0,67610.0,12.0,13.93,17897.0,0.3,30.0,0.09,Late,5217572.0,22517.0
4002,Kupwara,Male,Urban,Unknown,Unknown,Unknown,JKBK045432,16.0,48.0,53.0,32.0,24.0,188.0,10675.0,35.12,12.91,17897.0,0.3,27.0,0.77,Late,1952263.0,869698.0
4003,Anantnag,Female,Unknown,Hearing,Nano Entrepreneur,Services,JKBK017822,22.0,73.0,28.0,87.0,38.0,212.0,95589.0,48.0,11.3,17897.0,0.3,7.0,0.18,On-Time,1335000.0,804000.0
4004,Ramban,Unknown,Rural,Locomotor,Msme Sunrise Sector,Healthcare,JKBK067234,6.0,70.0,52.0,75.0,26.0,212.0,98273.0,24.0,7.06,17897.0,0.3,6.0,0.12,Late,35457.0,42337.0
4005,Poonch,Unknown,Rural,Multiple,Existing Enterprise,Agri,JKBK018246,38.0,14.0,39.0,12.0,24.0,164.0,41336.0,36.0,11.08,17897.0,0.3,32.0,0.97,Unknown,3591521.0,4534055.0
4006,Ramban,Other,Rural,Locomotor,Existing Enterprise,Unknown,JKBK044255,8.0,80.0,11.0,44.0,43.0,186.0,64658.0,24.0,8.37,17897.0,0.3,23.0,0.76,Default,2600266.0,4811000.0
4007,Poonch,Male,Unknown,Locomotor,Existing Enterprise,Agri,JKBK041666,29.0,36.0,26.0,105.0,12.0,208.0,41239.0,18.0,11.62,17897.0,0.3,27.0,0.57,Late,25936.0,13854.0
4008,Srinagar,Other,Urban,Unknown,Existing Enterprise,Services,JKBK021968,32.0,24.0,18.0,83.0,7.0,164.0,14415.0,35.12,12.48,17897.0,0.3,8.0,0.95,Unknown,1830212.5,5207000.0
4009,Doda,Unknown,Urban,Hearing,Nano Entrepreneur,It,JKBK025283,20.0,20.0,57.0,58.0,18.0,188.0,40447.0,60.0,9.97,17897.0,0.3,79.0,0.49,Late,1830212.5,42555.0
4010,Udhampur,Unknown,Rural,Hearing,Nano Entrepreneur,Manufacturing,JKBK072127,26.0,8.0,36.0,27.0,33.0,164.0,35902.0,24.0,11.44,17897.0,0.3,91.0,0.62,Default,1830212.5,6634713.0
4011,Kathua,Female,Urban,Unknown,Nano Entrepreneur,Manufacturing,JKBK017305,3.0,90.0,10.0,57.0,36.0,196.0,30843.0,60.0,11.28,17897.0,0.3,22.0,0.06,On-Time,1830212.5,2301000.0
4012,Ramban,Female,Urban,Unknown,Existing Enterprise,Retail,JKBK083305,31.0,42.0,38.0,46.0,24.0,188.0,19254.0,35.12,11.87,17897.0,0.3,91.0,0.34,Unknown,4038688.0,1930781.0
4013,Shopian,Female,Urban,Hearing,Unknown,Healthcare,JKBK087893,5.0,84.0,18.0,73.0,8.0,188.0,119875.0,48.0,12.14,17897.0,0.3,78.0,0.75,Late,4639129.0,1300150.0
4014,Pulwama,Female,Urban,Locomotor,Unknown,Agri,JKBK065875,5.0,45.0,52.0,29.0,18.0,164.0,45087.0,12.0,7.74,17897.0,0.3,26.0,0.57,Unknown,1830212.5,2142874.0
4015,Baramulla,Unknown,Urban,Unknown,Existing Enterprise,Retail,JKBK089603,9.0,89.0,23.0,116.0,30.0,212.0,108163.0,18.0,12.32,17897.0,0.3,48.0,0.14,On-Time,1845810.0,4194000.0
4016,Jammu,Unknown,Unknown,Locomotor,Existing Enterprise,Tourism,JKBK049116,11.0,48.0,35.0,91.0,44.0,188.0,19252.0,36.0,13.47,17897.0,0.3,99.0,0.74,On-Time,1863.0,1775000.0
4017,Jammu,Male,Urban,Hearing,Unknown,Agri,JKBK093764,22.0,31.0,19.0,30.0,8.0,164.0,60336.0,18.0,9.46,17897.0,0.3,41.0,0.29,On-Time,480933.0,519000.0
4018,Jammu,Female,Unknown,Visual,Msme Sunrise Sector,Services,JKBK062055,17.0,83.0,39.0,42.0,38.0,212.0,89502.0,18.0,6.66,17897.0,0.3,31.0,0.42,On-Time,7588.0,349000.0
4019,Ganderbal,Female,Unknown,Locomotor,Nano Entrepreneur,Unknown,JKBK089668,2.0,48.0,49.0,53.0,10.0,164.0,33018.0,36.0,12.72,17897.0,0.3,48.0,0.76,On-Time,1830212.5,2301000.0
4020,Doda,Male,Urban,Hearing,Existing Enterprise,Manufacturing,JKBK021968,31.0,49.0,9.0,97.0,26.0,212.0,32865.0,48.0,10.56,17897.0,0.3,45.0,0.62,On-Time,2125000.0,2370000.0
4021,Kishtwar,Other,Unknown,Unknown,Nano Entrepreneur,Agri,JKBK028441,15.0,48.0,49.0,103.0,14.0,188.0,48613.0,35.12,10.56,17897.0,0.3,25.0,0.41,On-Time,799000.0,1835734.0
4022,Rajouri,Male,Rural,Multiple,Nano Entrepreneur,Healthcare,JKBK096077,7.0,89.0,8.0,82.0,24.0,210.0,10826.0,48.0,6.89,17897.0,0.3,93.0,0.44,Late,3605000.0,1933000.0
4023,Bandipora,Male,Urban,Visual,Msme Sunrise Sector,Unknown,JKBK061541,15.0,50.0,38.0,81.0,36.0,212.0,87659.0,48.0,14.25,17897.0,0.3,79.0,0.81,Default,2515000.0,626675.0
4024,Baramulla,Male,Urban,Hearing,Msme Sunrise Sector,It,JKBK094325,33.0,88.0,21.0,53.0,8.0,203.0,84028.0,60.0,10.18,17897.0,0.3,64.0,0.89,Late,1830212.5,5561913.0
4025,Pulwama,Male,Unknown,Unknown,Unknown,Unknown,JKBK062055,7.0,84.0,10.0,9.0,22.0,164.0,59700.0,18.0,6.75,17897.0,0.3,26.0,0.32,Late,12956.0,2612000.0
4026,Reasi,Female,Urban,Unknown,Existing Enterprise,It,JKBK033776,34.0,32.0,55.0,69.0,11.0,201.0,85658.0,60.0,13.56,17897.0,0.3,13.0,0.43,On-Time,1830212.5,2301000.0
4027,Budgam,Female,Urban,Locomotor,Existing Enterprise,Manufacturing,JKBK031129,4.0,39.0,43.0,82.0,3.0,171.0,99071.0,12.0,10.81,17897.0,0.3,6.0,0.64,Late,4427271.0,2301000.0
4028,Ramban,Male,Unknown,Locomotor,Existing Enterprise,Services,JKBK048520,30.0,48.0,60.0,115.0,37.0,188.0,36627.0,36.0,8.04,17897.0,0.3,98.0,0.65,On-Time,5512787.0,1851000.0
4029,Rajouri,Other,Urban,Unknown,Nano Entrepreneur,Healthcare,JKBK065206,36.0,75.0,17.0,67.0,42.0,212.0,11116.0,12.0,8.82,17897.0,0.3,82.0,0.67,On-Time,4282000.0,2998000.0
4030,Shopian,Female,Urban,Hearing,Existing Enterprise,Services,JKBK077806,29.0,5.0,44.0,7.0,28.0,164.0,38565.0,12.0,9.81,17897.0,0.3,58.0,0.51,On-Time,2116257.0,5191000.0
4031,Udhampur,Female,Urban,Hearing,Existing Enterprise,It,JKBK060025,14.0,48.0,21.0,96.0,36.0,188.0,38040.0,24.0,8.98,17897.0,0.3,15.0,0.6,On-Time,48799.0,6414000.0
4032,Budgam,Male,Urban,Unknown,Nano Entrepreneur,Healthcare,JKBK083848,29.0,48.0,21.0,91.0,16.0,188.0,32713.0,48.0,8.55,17897.0,0.3,40.0,0.88,On-Time,1912147.0,2301000.0
4033,Kupwara,Male,Urban,Unknown,Nano Entrepreneur,Agri,JKBK048207,40.0,26.0,54.0,72.0,36.0,212.0,76093.0,18.0,10.28,17897.0,0.3,47.0,0.78,Late,4070846.0,52888.0
4034,Ganderbal,Female,Unknown,Unknown,Unknown,It,JKBK080317,25.0,77.0,32.0,89.0,24.0,188.0,68144.0,35.12,14.21,17897.0,0.3,44.0,0.94,Unknown,1830212.5,1417000.0
4035,Pulwama,Male,Unknown,Unknown,Existing Enterprise,Retail,JKBK076425,13.0,52.0,57.0,116.0,29.0,212.0,97123.0,48.0,12.52,17897.0,0.3,88.0,0.23,Late,1830212.5,2301000.0
4036,Kupwara,Other,Urban,Multiple,Msme Sunrise Sector,Agri,JKBK089668,20.0,58.0,32.0,55.0,16.0,188.0,76736.0,60.0,12.9,17897.0,0.3,72.0,0.57,Unknown,3263000.0,47614.0
4037,Kishtwar,Female,Rural,Hearing,Existing Enterprise,Healthcare,JKBK027436,21.0,31.0,35.0,25.0,15.0,164.0,104655.0,60.0,10.03,17897.0,0.3,49.0,0.05,On-Time,1830212.5,5865611.0
4038,Ganderbal,Female,Urban,Unknown,Unknown,Unknown,JKBK022460,21.0,90.0,32.0,10.0,36.0,188.0,76354.0,36.0,13.38,17897.0,0.3,94.0,0.4,Late,1830212.5,6478000.0
4039,Budgam,Female,Rural,Multiple,Nano Entrepreneur,Retail,JKBK040133,40.0,33.0,28.0,19.0,5.0,164.0,19686.0,36.0,10.99,17897.0,0.3,34.0,0.0,Default,4216938.0,6928.0
4040,Poonch,Unknown,Urban,Locomotor,Nano Entrepreneur,Services,JKBK027614,13.0,43.0,49.0,65.0,18.0,188.0,117327.0,36.0,13.1,17897.0,0.3,14.0,0.81,Late,40529.0,3172000.0
4041,Reasi,Other,Rural,Locomotor,Nano Entrepreneur,It,JKBK027436,23.0,67.0,13.0,65.0,24.0,188.0,74856.0,12.0,11.01,17897.0,0.3,51.0,0.69,Unknown,1830212.5,1653485.0
4042,Budgam,Male,Rural,Visual,Existing Enterprise,Manufacturing,JKBK023004,25.0,76.0,52.0,63.0,24.0,188.0,71451.0,24.0,7.14,17897.0,0.3,21.0,0.23,On-Time,817000.0,4146998.0
4043,Ganderbal,Other,Unknown,Multiple,Existing Enterprise,It,JKBK025453,20.0,73.0,24.0,77.0,29.0,212.0,70627.0,60.0,9.33,17897.0,0.3,87.0,0.43,On-Time,2420123.0,2340000.0
4044,Rajouri,Unknown,Rural,Unknown,Existing Enterprise,Agri,JKBK061487,23.0,6.0,57.0,61.0,24.0,188.0,101744.0,18.0,14.19,17897.0,0.3,25.0,0.23,On-Time,31253.0,54015.0
4045,Jammu,Other,Rural,Visual,Nano Entrepreneur,Unknown,JKBK094497,38.0,37.0,7.0,65.0,44.0,188.0,98363.0,60.0,7.44,17897.0,0.3,54.0,0.85,Unknown,1496000.0,32265.0
4046,Samba,Female,Unknown,Multiple,Nano Entrepreneur,It,JKBK013840,10.0,11.0,60.0,111.0,24.0,212.0,83396.0,24.0,13.18,17897.0,0.3,21.0,0.12,Unknown,2883257.0,5019000.0
4047,Kulgam,Male,Urban,Unknown,Msme Sunrise Sector,It,JKBK039878,32.0,40.0,37.0,65.0,44.0,188.0,116825.0,18.0,11.7,17897.0,0.3,77.0,0.51,On-Time,2213000.0,2301000.0
4048,Bandipora,Female,Urban,Locomotor,Nano Entrepreneur,Agri,JKBK038182,35.0,87.0,51.0,87.0,27.0,212.0,50099.0,12.0,9.06,17897.0,0.3,59.0,0.66,Late,1830212.5,6235000.0
4049,Bandipora,Male,Rural,Unknown,Unknown,Tourism,JKBK082933,20.0,81.0,51.0,34.0,31.0,188.0,81801.0,12.0,9.88,17897.0,0.3,36.0,0.89,Unknown,1830212.5,53211.0
4050,Kulgam,Other,Unknown,Hearing,Nano Entrepreneur,Unknown,JKBK073365,21.0,69.0,50.0,66.0,13.0,212.0,22534.0,36.0,13.1,17897.0,0.3,86.0,0.58,Default,2659000.0,565000.0
4051,Reasi,Male,Unknown,Hearing,Nano Entrepreneur,It,JKBK088761,20.0,36.0,20.0,17.0,41.0,164.0,34062.0,60.0,13.2,17897.0,0.3,28.0,0.24,Unknown,773711.0,46965.0
4052,Kathua,Female,Rural,Locomotor,Existing Enterprise,Unknown,JKBK033759,18.0,14.0,11.0,40.0,41.0,164.0,12954.0,48.0,13.16,17897.0,0.3,29.0,0.38,Default,1830212.5,1677000.0
4053,Kishtwar,Other,Unknown,Multiple,Nano Entrepreneur,Tourism,JKBK055961,3.0,84.0,21.0,86.0,5.0,199.0,86344.0,36.0,8.88,17897.0,0.3,60.0,0.67,Unknown,3653946.0,4124424.0
4054,Shopian,Male,Urban,Multiple,Msme Sunrise Sector,Agri,JKBK062215,3.0,48.0,22.0,117.0,24.0,188.0,27498.0,12.0,6.6,17897.0,0.3,10.0,0.17,Default,4479000.0,2052000.0
4055,Kishtwar,Female,Urban,Unknown,Existing Enterprise,Unknown,JKBK086231,38.0,48.0,19.0,90.0,28.0,188.0,64658.0,18.0,14.47,17897.0,0.3,68.0,0.51,Unknown,1868059.0,4935.0
4056,Baramulla,Female,Urban,Locomotor,Nano Entrepreneur,It,JKBK012835,14.0,73.0,54.0,31.0,24.0,188.0,24428.0,48.0,14.02,17897.0,0.3,98.0,0.09,Unknown,3075000.0,11676.0
4057,Kulgam,Female,Unknown,Unknown,Existing Enterprise,It,JKBK065453,32.0,48.0,33.0,97.0,15.0,212.0,43338.0,12.0,10.56,17897.0,0.3,73.0,0.7,On-Time,1830212.5,2301000.0
4058,Budgam,Male,Urban,Unknown,Existing Enterprise,Agri,JKBK071097,35.0,44.0,36.0,95.0,29.0,212.0,64658.0,18.0,13.65,17897.0,0.3,51.0,0.8,Unknown,1765000.0,4072550.0
4059,Samba,Female,Unknown,Hearing,Msme Sunrise Sector,Agri,JKBK092433,13.0,7.0,38.0,45.0,35.0,164.0,116744.0,24.0,11.55,17897.0,0.3,9.0,0.54,Unknown,3753000.0,4453646.0
4060,Doda,Unknown,Urban,Unknown,Existing Enterprise,Healthcare,JKBK056686,26.0,55.0,40.0,112.0,45.0,212.0,54014.0,48.0,8.85,17897.0,0.3,20.0,0.11,On-Time,3298000.0,460000.0
4061,Bandipora,Male,Unknown,Unknown,Unknown,It,JKBK074896,12.0,50.0,46.0,77.0,4.0,189.0,64658.0,18.0,14.31,17897.0,0.3,100.0,0.91,Late,1830212.5,931715.0
4062,Ganderbal,Female,Unknown,Hearing,Nano Entrepreneur,It,JKBK031679,24.0,85.0,37.0,116.0,16.0,212.0,76899.0,48.0,11.72,17897.0,0.3,97.0,0.94,On-Time,1830212.5,2301000.0
4063,Shopian,Male,Unknown,Unknown,Existing Enterprise,Retail,JKBK050548,1.0,29.0,14.0,34.0,29.0,164.0,73717.0,35.12,7.14,17897.0,0.3,10.0,0.89,Default,724000.0,2301000.0
