Application ID,District Name,Gender,Residential Type,Specially Abled Type,Enterprise Type,Sector,IFSC Code,Application Date,Initiated Flag,Submitted Flag,Verified by BHD Flag,Verified by SBDU Flag,Approved by DLIC Flag,Bank Sanctioned Flag,Bank Disbursed Flag,Days_to_BHD_Verification,Days_to_SBDU_Verification,Days_to_DLIC_Approval,Days_to_Bank_Sanction,Days_to_Disbursement,Total_TAT_Days,Loan Amount (Mixed Units),Project Cost (Mixed Units),Applicant_Monthly_Income,Loan_Tenure_Months,Interest_Rate_%,EMI_Amount,EMI_to_Income_Ratio,Risk_Score,Credit_Eligibility_Score,Repayment_Status,Days_Overdue
4349.0,Poonch,male ,Urban,,Existing Enterprise,Agri,JKBK088041,As on Feb 2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,4.0,58.0,8.0,144.0,₹1655344,₹732285,108066.0,12.0,6.82,,,50.0,0.46,Delayed,0.0
4350.0,Kathua,male ,,,Existing Enterprise,Tourism,JKBK021968,6/3/2025,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,,,71.0,2.0,,$16227,,42173.0,36.0,10.7,11530.0,0.273,42.0,0.21,ONTIME,0.0
4351.0,Kulgam,male ,,,,Retail,JKBK091592,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,11.0,47.0,37.0,,,4819653,$41642,40348.0,18.0,9.95,,,13.0,0.5,Default,0.0
4352.0,Poonch,Other,urban ,Hearing,,Manufacturing,JKBK086027,As on Feb 2026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,41.0,51.0,,26.0,,₹4985628,₹737566,102032.0,24.0,13.12,,,96.0,0.25,,160.0
4353.0,Shopian,,Rural,,Existing enterprise,Retail,JKBK091679,10/1/2026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,58.0,50.0,37.0,36.0,208.0,$10502,$34805,114612.0,18.0,7.93,,,,0.79,On-time,0.0
4354.0,Kathua,,,Hearing,MSME Sunrise Sector,Manufacturing,JKBK074395,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,40.0,24.0,22.0,43.0,161.0,5505525,3889488,77260.0,24.0,10.23,29249.0,0.379,91.0,0.22,On-time,0.0
4355.0,Bandipora,male ,,,Existing enterprise,Agri,JKBK010129,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,55.0,43.0,79.0,40.0,224.0,₹835973,3746k INR,55130.0,18.0,12.16,,,89.0,0.14,late,153.0
4356.0,Kulgam,male ,Rural,Locomotor,,IT,JKBK030255,2023-11-24,1.0,1.0,0.0,1.0,1.0,0.0,0.0,39.0,51.0,55.0,106.0,,,$45380,,15398.0,36.0,11.75,,,57.0,0.87,On-time,49.0
4357.0,Srinagar,Other,rural,Locomotor,Existing Enterprise,Tourism,JKBK019294,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,33.0,16.0,28.0,118.0,9.0,204.0,₹1072576,3839k INR,40656.0,12.0,12.17,,,60.0,0.69,Default,0.0
4358.0,Anantnag,male ,urban ,,Nano Entrepreneur,Services,JKBK066152,12-24-2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,14.0,56.0,88.0,36.0,233.0,₹1677907,,32961.0,,8.59,,,16.0,0.67,Delayed,0.0
4359.0,Bandipora,male ,urban ,Hearing,nano entrepreneur,Tourism,JKBK086267,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,60.0,21.0,114.0,44.0,254.0,,3597k INR,52996.0,,7.47,,,64.0,0.86,,0.0
4360.0,Ganderbal,Male,,Locomotor,Existing Enterprise,Services,JKBK023744,2022-12-12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,82.0,18.0,,15.0,,$25544,,51065.0,48.0,14.42,,,50.0,0.47,Default,0.0
4361.0,Pulwama,Female,Rural,,,Agri,JKBK067956,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,36.0,11.0,31.0,109.0,,,3740k INR,$49567,20652.0,48.0,,,,11.0,0.39,Delayed,0.0
4362.0,Reasi,Female,Rural,,MSME Sunrise Sector,Healthcare,JKBK027983,3-16-2022,1.0,1.0,0.0,1.0,1.0,0.0,0.0,21.0,40.0,33.0,47.0,41.0,182.0,937k INR,2458k INR,,18.0,8.74,,,29.0,0.79,On-time,0.0
4363.0,Baramulla,Male,,Visual,MSME Sunrise Sector,,JKBK085326,11-21-2023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,29.0,56.0,42.0,41.0,20.0,188.0,558921,6837820,96140.0,60.0,9.19,,,88.0,0.58,ONTIME,0.0
4364.0,Bandipora,FEMALE,Rural,Locomotor,,Healthcare,JKBK044255,2022-05-20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,81.0,15.0,104.0,42.0,253.0,₹4521010,,42004.0,36.0,8.9,,,25.0,0.04,,109.0
4365.0,Udhampur,Female,Rural,Multiple,Existing enterprise,Tourism,JKBK073365,2023-03-13,1.0,1.0,0.0,1.0,1.0,0.0,0.0,32.0,57.0,9.0,104.0,2.0,204.0,₹4626043,6895131,65662.0,48.0,11.06,,,,0.96,,0.0
4366.0,Shopian,,Urban,,Nano Entrepreneur,Services,JKBK065431,As on Feb 2026,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,43.0,60.0,,43.0,,₹4238095,,100171.0,12.0,10.61,,,10.0,0.24,,0.0
4367.0,Doda,FEMALE,,Multiple,,Healthcare,JKBK061541,9-8-2026,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,10.0,85.0,21.0,160.0,1503k INR,,78389.0,18.0,6.58,,,17.0,0.29,ONTIME,0.0
4368.0,Doda,Male,Urban,,nano entrepreneur,Healthcare,JKBK021734,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,,49.0,89.0,16.0,,611556,59679,74149.0,36.0,14.09,,,37.0,0.16,ONTIME,0.0
4369.0,Jammu,Male,rural,,Existing Enterprise,,JKBK066239,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,51.0,28.0,,,,$35298,5319668,109597.0,60.0,14.5,38838.0,0.354,,0.3,On-time,0.0
4370.0,Shopian,Male,,Locomotor,Existing enterprise,Services,JKBK038182,18/1/2023,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,7.0,23.0,89.0,8.0,144.0,₹1154455,₹3910540,21425.0,60.0,6.68,9229.0,0.431,63.0,0.53,,90.0
4371.0,Reasi,male ,Urban,,Nano Entrepreneur,Retail,JKBK031300,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.0,74.0,29.0,55.0,,,,5152k INR,20582.0,60.0,9.39,5775.0,0.281,91.0,0.16,,0.0
4372.0,Kishtwar,,rural,Locomotor,Existing enterprise,Retail,JKBK083305,2022-07-15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,64.0,,99.0,21.0,,2136k INR,₹2504056,64872.0,36.0,8.58,10717.0,0.165,35.0,,Delayed,0.0
4373.0,Kupwara,Female,,Visual,MSME Sunrise Sector,,JKBK017305,17/6/2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,69.0,39.0,45.0,20.0,196.0,$18196,$50954,87347.0,,7.88,,,33.0,,Delayed,0.0
4374.0,Shopian,Female,rural,,MSME Sunrise Sector,Manufacturing,JKBK020035,8-2-2023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,53.0,41.0,79.0,30.0,203.0,4722428,2735k INR,66587.0,18.0,8.87,,,46.0,0.77,Delayed,0.0
4375.0,Shopian,FEMALE,,Multiple,nano entrepreneur,Manufacturing,JKBK094939,19/10/2021,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.0,,23.0,55.0,26.0,,1922248,₹3609869,43806.0,60.0,13.55,15935.0,0.364,93.0,0.59,Delayed,0.0
4376.0,Kishtwar,Male,urban ,Visual,MSME Sunrise Sector,IT,JKBK023085,As on Feb 2026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,,116.0,11.0,,$30309,,57680.0,24.0,7.05,,,36.0,0.21,On-time,74.0
4377.0,Pulwama,Male,,Visual,Existing Enterprise,IT,JKBK049320,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,55.0,44.0,51.0,3.0,167.0,₹1013999,5302k INR,74800.0,18.0,13.07,,,36.0,0.91,Default,0.0
4378.0,Udhampur,male ,rural,Hearing,Existing enterprise,Services,JKBK062214,2023-05-14,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,84.0,41.0,109.0,39.0,300.0,1094k INR,₹6467450,57092.0,60.0,7.68,,,47.0,0.22,,0.0
4379.0,Doda,FEMALE,rural,Locomotor,Nano Entrepreneur,IT,JKBK081014,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0,8.0,,59.0,44.0,,2500415,192k INR,76322.0,12.0,13.01,17061.0,0.224,95.0,0.54,Delayed,0.0
4380.0,Srinagar,FEMALE,,Multiple,,Tourism,JKBK087893,6-1-2026,1.0,1.0,0.0,1.0,1.0,1.0,0.0,34.0,59.0,54.0,27.0,33.0,207.0,4772354,$39209,83661.0,60.0,10.01,12850.0,0.154,62.0,0.51,On-time,0.0
4381.0,Jammu,male ,rural,Locomotor,Nano Entrepreneur,Manufacturing,JKBK025091,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,,7.0,,,4650k INR,,66524.0,24.0,,,,56.0,0.09,ONTIME,0.0
4382.0,Shopian,FEMALE,Rural,Locomotor,nano entrepreneur,Tourism,JKBK081812,16/6/2022,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25.0,70.0,49.0,64.0,10.0,218.0,892k INR,,11229.0,,7.36,,,15.0,0.93,Delayed,0.0
4383.0,Ramban,,Rural,Multiple,Existing enterprise,Services,JKBK030952,1-28-2026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,66.0,39.0,53.0,4.0,179.0,3742k INR,,83064.0,60.0,6.58,,,16.0,0.49,,0.0
4384.0,Ganderbal,Male,Urban,Locomotor,,,JKBK083848,8/3/2023,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,86.0,4.0,21.0,3.0,,₹2828366,,101811.0,12.0,10.23,,,70.0,0.19,late,0.0
4385.0,Samba,Female,urban ,,Existing Enterprise,Agri,JKBK026267,2/7/2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,87.0,19.0,42.0,38.0,211.0,,6803011,80039.0,48.0,13.56,,,74.0,0.9,Default,0.0
4386.0,Kupwara,Male,rural,,Existing Enterprise,,JKBK021950,6/5/2024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,57.0,50.0,30.0,12.0,,,$44172,58079.0,18.0,,,,,0.96,Delayed,180.0
4387.0,Doda,Male,rural,Hearing,MSME Sunrise Sector,Manufacturing,JKBK065875,As on Feb 2026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,28.0,44.0,56.0,16.0,176.0,,₹4288000,24981.0,12.0,10.82,9664.0,0.387,66.0,0.51,Delayed,0.0
4388.0,Jammu,Male,Urban,,nano entrepreneur,Manufacturing,JKBK058342,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,60.0,119.0,45.0,,5617694,₹3302935,56797.0,,8.94,,,8.0,0.87,late,0.0
4389.0,Bandipora,Female,Urban,,,Healthcare,JKBK049320,2022-05-27,1.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0,64.0,30.0,50.0,,,2939k INR,$20824,53818.0,60.0,12.64,18136.0,0.337,40.0,0.04,,9.0
4390.0,Bandipora,Other,,,Existing enterprise,Agri,JKBK032602,2021-06-16,1.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,59.0,5.0,33.0,12.0,139.0,,₹2205593,,48.0,9.47,,,66.0,0.2,Default,0.0
4391.0,Baramulla,Female,urban ,,Nano Entrepreneur,IT,JKBK083848,1-1-2022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,54.0,,108.0,15.0,,$32722,₹1519552,,18.0,6.91,,,1.0,0.08,On-time,0.0
4392.0,Baramulla,Male,rural,Locomotor,MSME Sunrise Sector,Tourism,JKBK059796,23/12/2023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,69.0,41.0,74.0,32.0,,$26216,3887k INR,34380.0,48.0,10.76,,,82.0,0.18,late,114.0
4393.0,Kupwara,FEMALE,urban ,Multiple,MSME Sunrise Sector,Tourism,JKBK057029,12-7-2024,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,31.0,17.0,48.0,9.0,108.0,3656139,₹4868446,65174.0,48.0,14.35,15178.0,0.233,50.0,0.92,Delayed,0.0
4394.0,Udhampur,male ,rural,Visual,Existing Enterprise,,JKBK087182,As on Feb 2026,1.0,0.0,1.0,1.0,1.0,0.0,0.0,39.0,,10.0,110.0,39.0,,,,99651.0,36.0,10.49,,,27.0,0.36,ONTIME,0.0
4395.0,Kulgam,Female,rural,Hearing,nano entrepreneur,Tourism,JKBK092433,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,25.0,45.0,110.0,24.0,218.0,$40469,,96839.0,48.0,9.05,,,85.0,0.88,On-time,0.0
4396.0,Kishtwar,FEMALE,rural,Hearing,Nano Entrepreneur,Services,JKBK084740,2023-10-25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,15.0,9.0,,42.0,,$30600,6217k INR,84551.0,48.0,12.48,,,44.0,0.53,Default,0.0
4397.0,Samba,FEMALE,,,nano entrepreneur,Healthcare,JKBK042887,1-4-2023,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,82.0,60.0,42.0,13.0,197.0,₹1072330,5448k INR,25024.0,60.0,11.27,,,100.0,0.94,Default,0.0
4398.0,Reasi,FEMALE,Rural,Locomotor,Nano Entrepreneur,,JKBK048207,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,38.0,84.0,23.0,38.0,,,3800679,₹741311,24678.0,12.0,9.53,5057.0,0.205,41.0,0.93,late,0.0
4399.0,Anantnag,Female,Urban,,MSME Sunrise Sector,Tourism,JKBK073263,2025-09-11,1.0,0.0,1.0,1.0,1.0,1.0,1.0,22.0,84.0,41.0,25.0,24.0,196.0,609150,,86056.0,12.0,9.83,29023.0,0.337,95.0,0.96,Delayed,0.0
4400.0,Anantnag,Other,urban ,Multiple,MSME Sunrise Sector,Agri,JKBK072736,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,65.0,46.0,68.0,,,$8323,126019,94225.0,60.0,8.71,,,27.0,0.8,,0.0
4401.0,Rajouri,Male,Urban,Hearing,Existing enterprise,Healthcare,JKBK086347,2026-11-14,1.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,80.0,38.0,107.0,30.0,292.0,,5824k INR,97438.0,12.0,13.44,,,90.0,0.04,late,0.0
4402.0,Bandipora,,urban ,Hearing,Nano Entrepreneur,Services,JKBK012835,2022-06-15,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,55.0,17.0,28.0,,,,$44693,59646.0,24.0,10.12,21896.0,0.367,84.0,0.05,On-time,0.0
4403.0,Anantnag,Male,Urban,,Existing enterprise,Tourism,JKBK025283,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,40.0,80.0,42.0,,,,,,53937.0,48.0,12.8,13321.0,0.247,58.0,0.29,Delayed,0.0
4404.0,Poonch,Other,Urban,Multiple,nano entrepreneur,Agri,JKBK017531,8-8-2023,1.0,1.0,0.0,1.0,1.0,1.0,1.0,29.0,46.0,10.0,93.0,15.0,193.0,₹2460316,6328199,103233.0,18.0,6.84,39369.0,0.381,65.0,0.01,On-time,0.0
4405.0,Poonch,Male,Rural,Locomotor,Nano Entrepreneur,Services,JKBK095239,12-7-2023,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,64.0,12.0,11.0,30.0,151.0,3972k INR,,83769.0,48.0,11.2,,,59.0,0.26,late,0.0
4406.0,Kulgam,male ,,Locomotor,nano entrepreneur,Retail,JKBK073299,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,14.0,34.0,,5.0,,$35516,₹2833160,11635.0,,12.01,,,4.0,0.94,late,0.0
4407.0,Bandipora,male ,Urban,,Existing enterprise,,JKBK045432,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,51.0,58.0,116.0,43.0,295.0,$44144,₹1798945,57809.0,48.0,9.12,,,67.0,0.99,Delayed,0.0
4408.0,Kishtwar,Female,Urban,Hearing,Existing enterprise,Services,JKBK086898,9-5-2022,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,87.0,60.0,13.0,6.0,179.0,975k INR,336360,102713.0,24.0,13.23,,,64.0,0.3,On-time,14.0
4409.0,Bandipora,Male,Urban,Hearing,,IT,JKBK044124,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,31.0,33.0,,69.0,,,4032690,1779969,87766.0,,,,,17.0,0.16,,0.0
4410.0,Kathua,FEMALE,,Hearing,nano entrepreneur,Tourism,JKBK075469,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,58.0,3.0,94.0,10.0,199.0,$24845,6642088,26612.0,24.0,11.31,,,47.0,0.28,Delayed,0.0
4411.0,Shopian,Other,urban ,Locomotor,Nano Entrepreneur,Healthcare,JKBK016664,24/9/2025,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,13.0,3.0,9.0,,,2734153,575k INR,104262.0,60.0,9.46,34513.0,0.331,100.0,0.91,On-time,97.0
4411.0,Samba,Other,rural,Hearing,,Services,JKBK062215,12-18-2026,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,34.0,30.0,104.0,15.0,202.0,5278538,,43921.0,36.0,11.75,,,67.0,0.85,On-time,0.0
4413.0,Baramulla,,,Locomotor,MSME Sunrise Sector,Manufacturing,JKBK047140,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,43.0,66.0,27.0,161.0,5935230,382k INR,75870.0,24.0,12.08,,,71.0,0.82,late,7.0
4414.0,Pulwama,,urban ,Multiple,Nano Entrepreneur,Retail,JKBK055585,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,,57.0,91.0,9.0,,1380740,₹2528870,,48.0,9.17,,,43.0,0.12,,80.0
4415.0,Kulgam,Other,rural,,Nano Entrepreneur,Services,JKBK060322,25/9/2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,8.0,36.0,,12.0,,2685331,,74253.0,24.0,7.58,,,89.0,0.41,Default,0.0
4416.0,Kulgam,Other,rural,Visual,nano entrepreneur,Retail,JKBK088761,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,49.0,108.0,4.0,188.0,,4617k INR,33393.0,18.0,10.19,,,18.0,0.39,ONTIME,45.0
4417.0,Srinagar,Other,urban ,Locomotor,,Agri,JKBK070179,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,23.0,48.0,51.0,93.0,19.0,234.0,,₹1779511,115039.0,,11.5,,,81.0,0.88,,0.0
4418.0,Shopian,Male,Urban,Locomotor,Existing Enterprise,Manufacturing,JKBK069483,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.0,62.0,8.0,73.0,23.0,189.0,₹4767461,5589481,115947.0,,9.63,,,12.0,0.88,ONTIME,0.0
4419.0,Doda,Other,Rural,,Nano Entrepreneur,,JKBK074677,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,13.0,54.0,97.0,34.0,220.0,,₹2837336,19507.0,60.0,7.97,,,8.0,0.84,Delayed,0.0
4420.0,Srinagar,male ,rural,Visual,Existing enterprise,Retail,JKBK052454,19/11/2025,1.0,1.0,0.0,1.0,1.0,0.0,0.0,38.0,23.0,57.0,24.0,24.0,166.0,$18439,4976k INR,25017.0,,13.61,,,100.0,0.74,On-time,0.0
4421.0,Kishtwar,FEMALE,urban ,Hearing,,Tourism,JKBK032602,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,30.0,,101.0,14.0,,3957k INR,4665k INR,53747.0,60.0,12.57,16752.0,0.312,,0.85,ONTIME,0.0
4422.0,Poonch,Female,Rural,Multiple,Existing Enterprise,IT,JKBK084959,8/10/2023,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,15.0,,,42.0,,$3064,$21392,71472.0,12.0,13.12,,,17.0,0.32,ONTIME,30.0
4423.0,Udhampur,FEMALE,Rural,,MSME Sunrise Sector,Tourism,JKBK033127,1/12/2023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,37.0,3.0,86.0,29.0,163.0,$15013,$41717,,36.0,9.96,,,89.0,0.4,ONTIME,156.0
4424.0,Pulwama,Male,Urban,Multiple,Existing enterprise,Healthcare,JKBK061487,7-12-2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,32.0,16.0,45.0,54.0,5.0,152.0,1048k INR,1612k INR,73807.0,24.0,10.59,16742.0,0.227,58.0,0.0,,71.0
4425.0,Doda,male ,rural,Multiple,Nano Entrepreneur,Manufacturing,JKBK010129,As on Feb 2026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,49.0,32.0,29.0,8.0,158.0,₹2320054,,90007.0,24.0,7.59,,,,0.77,,31.0
4426.0,Kupwara,Male,,Multiple,Existing Enterprise,Tourism,JKBK049320,4/4/2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,33.0,19.0,,46.0,41.0,,4673890,3966679,37698.0,18.0,11.64,,,72.0,0.74,late,0.0
4427.0,Kathua,male ,Rural,Locomotor,nano entrepreneur,Healthcare,JKBK060856,8-26-2026,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,20.0,49.0,48.0,45.0,188.0,2017k INR,,52087.0,60.0,13.16,,,8.0,0.03,ONTIME,32.0
4428.0,Srinagar,Female,Urban,,nano entrepreneur,Manufacturing,JKBK025283,11-4-2023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,27.0,64.0,11.0,94.0,41.0,237.0,1911k INR,₹994697,32733.0,,12.89,,,86.0,0.63,ONTIME,0.0
4429.0,Kupwara,FEMALE,,,Existing enterprise,IT,JKBK028441,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,60.0,5.0,47.0,15.0,131.0,2392519,4328k INR,71760.0,48.0,13.41,,,45.0,0.98,Default,0.0
4430.0,Jammu,Other,Rural,Visual,nano entrepreneur,Agri,JKBK010129,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,29.0,14.0,39.0,53.0,35.0,170.0,$27820,4277310,74390.0,,9.44,,,49.0,0.16,late,0.0
4431.0,Samba,Male,,,Existing enterprise,Services,JKBK053564,As on Feb 2026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,22.0,18.0,,,,,45951.0,24.0,11.0,,,43.0,0.78,Delayed,72.0
4432.0,Kathua,Other,Rural,,MSME Sunrise Sector,Services,JKBK041399,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,34.0,85.0,26.0,75.0,35.0,255.0,₹3036269,$14686,14394.0,24.0,8.23,,,10.0,0.45,Delayed,0.0
4433.0,Poonch,Other,Rural,,Nano Entrepreneur,Healthcare,JKBK081812,8/10/2022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,62.0,,80.0,7.0,,$44704,₹2167006,94260.0,36.0,9.74,,,45.0,0.81,On-time,0.0
4434.0,Poonch,male ,Rural,Visual,Nano Entrepreneur,Manufacturing,JKBK097343,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,48.0,22.0,64.0,19.0,,,,8079.0,24.0,9.75,,,97.0,0.16,Default,0.0
4435.0,Rajouri,FEMALE,urban ,Visual,MSME Sunrise Sector,Tourism,JKBK019317,2024-08-17,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,56.0,,48.0,11.0,,₹2360433,4045k INR,23743.0,18.0,8.21,,,75.0,0.06,,124.0
4436.0,Bandipora,Male,,Visual,Nano Entrepreneur,Tourism,JKBK017822,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,54.0,23.0,23.0,4.0,129.0,4720598,4637k INR,8398.0,12.0,8.66,,,30.0,0.86,Default,0.0
4437.0,Anantnag,,Rural,,Existing Enterprise,,JKBK074274,5-19-2025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,71.0,33.0,119.0,45.0,296.0,₹1997548,1653k INR,66344.0,24.0,6.75,,,20.0,0.67,Delayed,0.0
4438.0,Reasi,Other,Rural,Hearing,nano entrepreneur,Agri,JKBK056686,20/10/2026,1.0,1.0,1.0,1.0,1.0,0.0,0.0,38.0,41.0,30.0,71.0,25.0,205.0,1819k INR,2335k INR,11920.0,18.0,9.54,,,13.0,0.15,late,0.0
4439.0,Baramulla,Other,Rural,,MSME Sunrise Sector,Tourism,JKBK033421,As on Feb 2026,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,23.0,37.0,81.0,,,,597k INR,17954.0,18.0,12.44,4689.0,0.261,15.0,0.17,On-time,62.0
4440.0,Poonch,Female,Rural,,Nano Entrepreneur,,JKBK045985,7-20-2026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,26.0,29.0,69.0,34.0,174.0,,,57139.0,,9.53,,,68.0,0.09,ONTIME,0.0
4440.0,Ganderbal,male ,Urban,Multiple,Existing Enterprise,Retail,JKBK032167,5-16-2023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,69.0,22.0,76.0,,,₹2436777,288k INR,,24.0,,,,60.0,0.54,ONTIME,79.0
4442.0,Reasi,,Urban,,Nano Entrepreneur,,JKBK071950,3-9-2022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,30.0,38.0,81.0,10.0,177.0,3420878,5270920,115239.0,36.0,7.14,,,45.0,0.28,Delayed,0.0
4443.0,Doda,,rural,,nano entrepreneur,Healthcare,JKBK051895,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,82.0,18.0,34.0,18.0,,3247k INR,,41645.0,12.0,11.13,,,89.0,0.59,,0.0
4444.0,Srinagar,,Urban,Multiple,Nano Entrepreneur,Retail,JKBK056686,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,12.0,42.0,38.0,9.0,,1516750,6073002,24508.0,12.0,13.57,5690.0,0.232,38.0,0.4,Default,0.0
4445.0,Baramulla,FEMALE,urban ,Multiple,Existing enterprise,,JKBK040778,2026-10-13,1.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,44.0,34.0,81.0,15.0,211.0,,,70863.0,18.0,9.0,,,7.0,0.98,Default,0.0
4446.0,Kulgam,Male,rural,Multiple,,IT,JKBK080275,22/1/2026,1.0,1.0,1.0,1.0,0.0,0.0,0.0,24.0,73.0,,52.0,29.0,,,₹1935227,53356.0,36.0,13.31,,,57.0,0.88,ONTIME,92.0
4447.0,Anantnag,male ,Urban,Hearing,nano entrepreneur,Healthcare,JKBK045023,2021-12-17,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,83.0,3.0,19.0,36.0,144.0,4976k INR,274557,109002.0,12.0,11.9,,,2.0,0.3,Delayed,0.0
4448.0,Udhampur,Male,urban ,Visual,Existing Enterprise,Services,JKBK016185,23/4/2026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,30.0,53.0,44.0,44.0,199.0,$13758,$57214,,24.0,10.27,,,67.0,0.83,On-time,0.0
4449.0,Reasi,,urban ,Multiple,Existing Enterprise,,JKBK026267,12-1-2021,1.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,43.0,,,29.0,,3768248,149k INR,15537.0,60.0,14.37,,,89.0,,,147.0
